ObjectID,LochCode,SurfaceArea,AuthID,LochAuth,IslandName,LochName,Price
1,NB9106,1,HLD,Highland,Mainland,Unnamed,5
2,HY2102,62,OKN,Orkney Islands,Mainland Orkney,Loch of Skaill,25
3,HY2003,1.4,OKN,Orkney Islands,Hoy,Water of the Wicks,5
4,HY2101,21,OKN,Orkney Islands,Mainland Orkney,Loch of Clumly,15
5,HY2103,8,OKN,Orkney Islands,Mainland Orkney,Mill Dam of Rango,8
6,HY2104,0.1,OKN,Orkney Islands,Mainland Orkney,Unnamed,2
7,HY2105,3.8,OKN,Orkney Islands,Mainland Orkney,Stromness Reservoir*,5
8,HY2109,1,OKN,Orkney Islands,Mainland Orkney,Unnamed,5
9,HY2113,0.1,OKN,Orkney Islands,Mainland Orkney,Unnamed,2
10,HY2202,237,OKN,Orkney Islands,Mainland Orkney,Loch of Boardhouse,50
11,HY2203,105,OKN,Orkney Islands,Mainland Orkney,Loch of Hundland,50
12,HY2204,25,OKN,Orkney Islands,Mainland Orkney,Loch of Sabiston,15
13,HY2211,0.1,OKN,Orkney Islands,Mainland Orkney,Unnamed,2
14,HY2227,0.2,OKN,Orkney Islands,Mainland Orkney,Unnamed,2
15,HY3001,100,OKN,Orkney Islands,Mainland Orkney,Loch of Kirbister,50
16,HY3101,26,OKN,Orkney Islands,Mainland Orkney,Loch of Bosquoy,15
17,HY3102,4,OKN,Orkney Islands,Mainland Orkney,The Shunan,5
18,HY3103,1.4,OKN,Orkney Islands,Mainland Orkney,Parro Shun*,5
19,HY3104,11,OKN,Orkney Islands,Mainland Orkney,Loch of Brockan,15
20,HY3105,16.5,OKN,Orkney Islands,Mainland Orkney,Loch of Wasdale,15
21,HY3124,0.2,OKN,Orkney Islands,Mainland Orkney,The Shunan,2
22,HY3203,216,OKN,Orkney Islands,Mainland Orkney,Loch of Swannay,50
23,HY3208,7.6,OKN,Orkney Islands,Mainland Orkney,Peerie Water,8
24,HY3302,14,OKN,Orkney Islands,Rousay,Loch of Wasbister,15
25,HY4001,6,OKN,Orkney Islands,Mainland Orkney,Loch of Ayre*,8
26,HY4002,4.8,OKN,Orkney Islands,Mainland Orkney,Loch of Graemeshall*,5
27,HY4003,0.8,OKN,Orkney Islands,Mainland Orkney,Loomi Shun,2
28,HY4009,0.1,OKN,Orkney Islands,Mainland Orkney,Loomi Shun,2
29,HY4010,0.2,OKN,Orkney Islands,Mainland Orkney,Black Loch,2
30,HY4512,1.1,OKN,Orkney Islands,Westray,Unnamed,5
31,HY4514,0.2,OKN,Orkney Islands,Westray,Unnamed,2
32,HY5001,0.6,OKN,Orkney Islands,Mainland Orkney,Unnamed,2
33,HY5003,1.3,OKN,Orkney Islands,Mainland Orkney,Loch of Lakequoy*,5
34,HY5004,1.1,OKN,Orkney Islands,Mainland Orkney,Loch of Messigate*,5
35,HY5005,0.6,OKN,Orkney Islands,Mainland Orkney,Loch of Ouse*,2
36,HY5006,63,OKN,Orkney Islands,Mainland Orkney,Loch of Tankerness,25
37,HY5007,0.8,OKN,Orkney Islands,Mainland Orkney,Unnamed,2
38,HY5008,0.9,OKN,Orkney Islands,Mainland Orkney,Unnamed,2
39,HY5009,0.1,OKN,Orkney Islands,Mainland Orkney,Unnamed,2
40,HY5101,8,OKN,Orkney Islands,Shapinsay,Lairo Water,8
41,HY5102,0.1,OKN,Orkney Islands,Shapinsay,Unnamed,2
42,HY5103,1.2,OKN,Orkney Islands,Mainland Orkney,Loch of Hestercruive*,5
43,HY5105,0.2,OKN,Orkney Islands,Shapinsay,Unnamed,2
44,HY5106,0.2,OKN,Orkney Islands,Shapinsay,Unnamed,2
45,HY5108,0.2,OKN,Orkney Islands,Shapinsay,Unnamed,2
46,HY5109,0.3,OKN,Orkney Islands,Shapinsay,Unnamed,2
47,HY5110,0.8,OKN,Orkney Islands,Shapinsay,Unnamed,2
48,HY5111,0.2,OKN,Orkney Islands,Shapinsay,Loch of Sandside*,2
49,HY5301,4.2,OKN,Orkney Islands,Eday,Loch of Doomy,5
50,HY5302,0.6,OKN,Orkney Islands,Eday,Loch of London,2
51,HY5304,0.2,OKN,Orkney Islands,Eday,Sealskerry Loch,2
52,HY6201,1.8,OKN,Orkney Islands,Stronsay,Unnamed,5
53,HY6205,17,OKN,Orkney Islands,Stronsay,Meikle Water,15
54,HY6206,1.4,OKN,Orkney Islands,Stronsay,Gricey Water*,5
55,HY6207,1.5,OKN,Orkney Islands,Stronsay,Blan Loch*,5
56,HY6208,4,OKN,Orkney Islands,Stronsay,Loch of Rothiesholm*,5
57,HY6209,1.2,OKN,Orkney Islands,Stronsay,Unnamed,5
58,HY6210,1.2,OKN,Orkney Islands,Stronsay,Bruce's Loch*,5
59,HY6211,0.1,OKN,Orkney Islands,Stronsay,Unnamed,2
60,HY6212,25,OKN,Orkney Islands,Stronsay,Lea Shun,15
61,HY6213,0.5,OKN,Orkney Islands,Stronsay,Little Water*,2
62,HY6214,1.2,OKN,Orkney Islands,Stronsay,Loch of Matpow*,5
63,HY6215,0.15,OKN,Orkney Islands,Stronsay,Black Loch,2
64,HY6216,5.8,OKN,Orkney Islands,Papa Stronsay,Mill Loch*,8
65,HY6218,1.4,OKN,Orkney Islands,Stronsay,Unnamed,5
66,HY6301,0.9,OKN,Orkney Islands,Sanday,Unnamed,2
67,HY6402,14,OKN,Orkney Islands,Sanday,Roos Loch,15
68,HY6403,0.9,OKN,Orkney Islands,Sanday,Unnamed,2
69,HY6406,0.3,OKN,Orkney Islands,Sanday,Pool near Howland,2
70,HY6407,2,OKN,Orkney Islands,Sanday,Loch of Riv*,5
71,HY6409,35,OKN,Orkney Islands,Sanday,Bea Loch,15
72,HY6410,0.8,OKN,Orkney Islands,Sanday,Unnamed,2
73,HY6414,0.5,OKN,Orkney Islands,Sanday,Unnamed,2
74,HY7501,0.06,OKN,Orkney Islands,North Ronaldsay,Unnamed,2
75,HY7502,0.03,OKN,Orkney Islands,North Ronaldsay,Unnamed,2
76,HY7503,1.2,OKN,Orkney Islands,North Ronaldsay,Ancum Loch,5
77,HY7504,0.9,OKN,Orkney Islands,North Ronaldsay,Brides Loch*,2
78,HY7505,0.1,OKN,Orkney Islands,North Ronaldsay,Brides Ness,2
79,HY7506,0.3,OKN,Orkney Islands,North Ronaldsay,Unnamed,2
80,HY7507,2.7,OKN,Orkney Islands,North Ronaldsay,Dennis Loch,5
81,HY7508,0.8,OKN,Orkney Islands,North Ronaldsay,Loch of Garso,2
82,HY7509,1.3,OKN,Orkney Islands,North Ronaldsay,Loch Gretchen,5
83,HY7510,5,OKN,Orkney Islands,North Ronaldsay,Hooking Loch,8
84,HY7511,0.1,OKN,Orkney Islands,North Ronaldsay,Unnamed,2
85,HY7512,0.05,OKN,Orkney Islands,North Ronaldsay,Unnamed,2
86,HY7514,0.8,OKN,Orkney Islands,North Ronaldsay,Trolla Vatn,2
87,HY4101,0.4,OKN,Orkney Islands,Shapinsay,Little Vasa Water*,2
88,HY4102,3,OKN,Orkney Islands,Shapinsay,Vasa Loch,5
89,HY4103,9,OKN,Orkney Islands,Shapinsay,Peerie Sea*,8
90,HY4104,3,OKN,Orkney Islands,Mainland Orkney,Resr.,5
91,HY4105,0.3,OKN,Orkney Islands,Mainland Orkney,Unnamed,2
92,HY4201,2,OKN,Orkney Islands,Egilsay,Loch of the Graand,5
93,HY4202,3.1,OKN,Orkney Islands,Egilsay,Manse Loch,5
94,HY4203,0.3,OKN,Orkney Islands,Gairsay,Unnamed,2
95,HY4205,0.1,OKN,Orkney Islands,Gairsay,Unnamed,2
96,HY4206,0.4,OKN,Orkney Islands,Gairsay,Unnamed,2
97,HY4207,0.2,OKN,Orkney Islands,Gairsay,Unnamed,2
98,HY4214,0.2,OKN,Orkney Islands,Egilsay,Unnamed,2
99,HY4301,0.9,OKN,Orkney Islands,Egilsay,Loch of Watten*,2
100,HY4302,1,OKN,Orkney Islands,Egilsay,Loch of Welland*,5
101,HY4304,4,OKN,Orkney Islands,Rousay,Loch of Scockness,5
102,HY4401,13.8,OKN,Orkney Islands,Westray,Loch of Burness,15
103,HY4402,0.6,OKN,Orkney Islands,Westray,Loch of Garth*,2
104,HY4403,1,OKN,Orkney Islands,Westray,Muckle Water,5
105,HY4404,16,OKN,Orkney Islands,Westray,Loch Saintear,15
106,HY4405,16,OKN,Orkney Islands,Westray,Loch of Swartmill,15
107,HY4406,0.6,OKN,Orkney Islands,Westray,Unnamed,2
108,HY4502,1.5,OKN,Orkney Islands,Westray,Craig Loch,5
109,HY4503,6.5,OKN,Orkney Islands,Papa Westray,Unnamed,8
110,HY4504,33,OKN,Orkney Islands,Papa Westray,Loch of St.Tredwell,15
111,HY4505,0.2,OKN,Orkney Islands,Papa Westray,Unnamed,2
112,HY4506,0.03,OKN,Orkney Islands,Papa Westray,Unnamed,2
113,NA9201,0.15,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
114,NA9202,2.3,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,5
115,NA9203,0.25,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
116,NA9204,0.1,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
117,NA9210,9,NEL,Na h-Eileanan an Iar,Lewis,Loch Greivat,8
118,NA9211,0.5,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
119,NA9218,0.1,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
120,NB0075,6.2,NEL,Na h-Eileanan an Iar,Taransay,Loch an Duin,8
121,NB0080,0.8,NEL,Na h-Eileanan an Iar,Taransay,Loch na Gaoithe,2
122,NB0086,0.5,NEL,Na h-Eileanan an Iar,Taransay,Unnamed,2
123,NB0314,21.5,NEL,Na h-Eileanan an Iar,Lewis,Loch Mheacleit,15
124,NB0336,0.25,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
125,NB0337,0.4,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
126,NB0348,3,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,5
127,NB0379,0.1,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
128,NB1028,12,NEL,Na h-Eileanan an Iar,Harris,Loch a' Mhorghain,15
129,NB0282,7.5,NEL,Na h-Eileanan an Iar,Lewis,Loch na Clibhe,8
130,NB0283,0.7,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
131,NB03112,2,NEL,Na h-Eileanan an Iar,Lewis,Loch a Ghlomaich,5
132,NB1205,9,NEL,Na h-Eileanan an Iar,Lewis,Loch Sandavat,8
133,NB1340,0.25,NEL,Na h-Eileanan an Iar,Great Bernera,Unnamed,2
134,NB1355,10,NEL,Na h-Eileanan an Iar,Lewis,Loch a' Bhaile,15
135,NB1370,32,NEL,Na h-Eileanan an Iar,Great Bernera,Loch Baravat,15
136,NB1373,1.5,NEL,Na h-Eileanan an Iar,Great Bernera,Lochan Sgeireach,5
137,NB1404,8.6,NEL,Na h-Eileanan an Iar,Lewis,Loch an Duin,8
138,NB2028,1.6,NEL,Na h-Eileanan an Iar,Harris,Unnamed,5
139,NB2030,0.15,NEL,Na h-Eileanan an Iar,Harris,Unnamed,2
140,NB2039,2,NEL,Na h-Eileanan an Iar,Harris,Loch Beag,5
141,NB2141,5,NEL,Na h-Eileanan an Iar,Lewis,Loch an Rathaid,8
142,NB2206,1.5,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,5
143,NB23169,32,NEL,Na h-Eileanan an Iar,Lewis,Loch Smuaisaval,15
144,NB2337,27,NEL,Na h-Eileanan an Iar,Lewis,Loch Airigh Seibh,15
145,NB2352,2.2,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,5
146,NB2353,0.45,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
147,NB2391,4,NEL,Na h-Eileanan an Iar,Lewis,Loch na Beinne Bige,5
148,NB2392,6,NEL,Na h-Eileanan an Iar,Lewis,Loch Bharavat,8
149,NB2410,29.5,NEL,Na h-Eileanan an Iar,Lewis,Loch Raoinavat,15
150,NB2415,11.7,NEL,Na h-Eileanan an Iar,Lewis,Loch na Muilne,15
151,NB2416,24,NEL,Na h-Eileanan an Iar,Lewis,Loch a' Bhaile,15
152,NB3112,1.75,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,5
153,NB31335,0.5,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
154,NB3201,37,NEL,Na h-Eileanan an Iar,Lewis,Loch Achmore,15
155,NB33192,2.6,NEL,Na h-Eileanan an Iar,Lewis,Loch na Linne,5
156,NB3401,16,NEL,Na h-Eileanan an Iar,Lewis,Loch Arnol,15
157,NB3402,1,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,5
158,NB3403,0.9,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
159,NB3404,9,NEL,Na h-Eileanan an Iar,Lewis,Loch na Muilne,8
160,NB3407,99,NEL,Na h-Eileanan an Iar,Lewis,Loch Mor Bharabhais,25
161,HP4011,3.5,STL,Shetland Islands,Yell,Fugla Water,5
162,HP5004,0.5,STL,Shetland Islands,Yell,Unnamed,2
163,HP5032,46,STL,Shetland Islands,Unst,Loch of Watlee,15
164,HP5034,0.8,STL,Shetland Islands,Unst,Unnamed,2
165,HP5056,0.75,STL,Shetland Islands,Unst,Unnamed,2
166,HP5071,5.6,STL,Shetland Islands,Unst,Easter Loch,8
167,HP5073,19.3,STL,Shetland Islands,Unst,Loch of Snarravoe,15
168,HP6001,0.25,STL,Shetland Islands,Unst,Unnamed,2
169,HU2403,0.5,STL,Shetland Islands,Mainland Shetland,Unnamed,2
170,HU2413,0.9,STL,Shetland Islands,Vaila,Unnamed,2
171,HU2433,0.4,STL,Shetland Islands,Mainland Shetland,Unnamed,2
172,HP6105,108,STL,Shetland Islands,Unst,Loch of Cliff,50
173,HU1401,0.4,STL,Shetland Islands,Mainland Shetland,Unnamed,2
174,HU1402,0.3,STL,Shetland Islands,Mainland Shetland,Unnamed,2
175,HU1404,0.4,STL,Shetland Islands,Mainland Shetland,Unnamed,2
176,HU1504,1.1,STL,Shetland Islands,Mainland Shetland,Unnamed,5
177,HU1507,6,STL,Shetland Islands,Mainland Shetland,Loch of Watsness,8
178,HU2502,8.2,STL,Shetland Islands,Mainland Shetland,Loch of Collaster,8
179,HU25126,0.1,STL,Shetland Islands,Mainland Shetland,Unnamed,2
180,HU25130,11.6,STL,Shetland Islands,Mainland Shetland,Loch of Flatpunds,15
181,HU25137,4,STL,Shetland Islands,Mainland Shetland,Mill Loch,5
182,HU25148,0.9,STL,Shetland Islands,Mainland Shetland,Unnamed,2
183,HU25155,12.5,STL,Shetland Islands,Mainland Shetland,Grass Water,15
184,HU25160,31.2,STL,Shetland Islands,Mainland Shetland,Hulma Water,15
185,HU2589,27.4,STL,Shetland Islands,Mainland Shetland,Lunga Water,15
186,HU2607,4.8,STL,Shetland Islands,Vementry,Loch of Reva,5
187,HU2708,9.6,STL,Shetland Islands,Mainland Shetland,Loch of Houlland,8
188,HU2718,2.2,STL,Shetland Islands,Mainland Shetland,West Loch,5
189,HU3001,1.9,STL,Shetland Islands,Mainland Shetland,Unnamed,5
190,HU3002,0.3,STL,Shetland Islands,Mainland Shetland,Unnamed,2
191,HU3209,8.2,STL,Shetland Islands,Mainland Shetland,Loch of Vatsetter,8
192,HU3319,2.3,STL,Shetland Islands,West Burra,Unnamed,5
193,HU3321,0.1,STL,Shetland Islands,Trondra,Unnamed,2
194,HU3326,0.9,STL,Shetland Islands,East Burra,Mill Pond,2
195,HU3522,4.9,STL,Shetland Islands,Mainland Shetland,Turdale Water,5
196,HU3525,7.5,STL,Shetland Islands,Mainland Shetland,Loch of Houster,8
197,HU3527,0.1,STL,Shetland Islands,Mainland Shetland,Unnamed,2
198,HU4303,2.2,STL,Shetland Islands,Mainland Shetland,Lang Lochs,5
199,HU3639,2.9,STL,Shetland Islands,Muckle Roe,Gilsa Water,5
200,HU3647,8.7,STL,Shetland Islands,Vementry,Maa Loch,8
201,HU3650,1.1,STL,Shetland Islands,Papa Little,Unnamed,5
202,HU3907,3.1,STL,Shetland Islands,Mainland Shetland,Innis Loch,5
203,HU4104,3.5,STL,Shetland Islands,Mainland Shetland,Unnamed,5
204,HU4443,17,STL,Shetland Islands,Mainland Shetland,Loch of Clickimin,15
205,HU4532,4.8,STL,Shetland Islands,Mainland Shetland,Loch of Kirkabister,5
206,HU4535,27.5,STL,Shetland Islands,Mainland Shetland,Loch of Benston,15
207,HU3740,26.6,STL,Shetland Islands,Mainland Shetland,Punds Water,15
208,HU4611,16,STL,Shetland Islands,Mainland Shetland,Loch of Voe,15
209,HU4801,0.66,STL,Shetland Islands,Yell,Unnamed,2
210,HU4804,0.5,STL,Shetland Islands,Yell,Unnamed,2
211,HU4822,0.4,STL,Shetland Islands,Yell,Unnamed,2
212,HU4841,0.2,STL,Shetland Islands,Yell,Unnamed,2
213,HU5617,1.3,STL,Shetland Islands,Whalsay,East Loch of Skaw,5
214,HU5619,12.2,STL,Shetland Islands,Whalsay,Loch Isbister,15
215,HU5713,1.7,STL,Shetland Islands,Mainland Shetland,Loch of Grutwick,5
216,HU5803,28,STL,Shetland Islands,Yell,Loch of Vasetter,15
217,HU5905,1.5,STL,Shetland Islands,Yell,Loch of Basta,5
218,HU6601,0.25,STL,Shetland Islands,Whalsay,Unnamed,2
219,HU6802,4.1,STL,Shetland Islands,Fetlar,Loch of Funzie,5
220,HU6918,0.2,STL,Shetland Islands,Fetlar,Unnamed,2
221,HU4964,1,STL,Shetland Islands,Yell,Waters of Raga,5
222,HU4965,1,STL,Shetland Islands,Yell,Waters of Raga,5
223,HU4966,0.3,STL,Shetland Islands,Yell,Waters of Raga,2
224,HU5301,8.1,STL,Shetland Islands,Bressay,Loch of Grimsetter,8
225,HU5408,1.8,STL,Shetland Islands,Bressay,Ullins Water,5
226,NB9107,1.2,HLD,Highland,Mainland,Unnamed,5
227,NB9108,4.3,HLD,Highland,Mainland,Loch Airigh Blair,5
228,NB9105,2,HLD,Highland,Mainland,Unnamed,5
229,NB9110,32,HLD,Highland,Mainland,Loch na Totaig,15
230,NB9111,1.3,HLD,Highland,Mainland,Unnamed,5
231,NC0131,0.5,HLD,Highland,Mainland,Unnamed,2
232,NC0132,4.5,HLD,Highland,Mainland,Dubh Lochan,5
233,NC0133,4,HLD,Highland,Mainland,Unnamed,5
234,NC0144,48,HLD,Highland,Mainland,Loch Raa,15
235,NC0145,3.5,HLD,Highland,Mainland,Loch a Chaoruinn,5
236,NC0154,54,HLD,Highland,Mainland,Loch Vatachan,25
237,NC2044,20,HLD,Highland,Mainland,Loch a' Chroisg,15
238,NC0244,3,HLD,Highland,Mainland,Unnamed,5
239,NC0246,2.4,HLD,Highland,Mainland,Unnamed,5
240,NC0247,3.5,HLD,Highland,Mainland,Loch an Ordain,5
241,NC0248,1,HLD,Highland,Mainland,Unnamed,5
242,NC0250,5,HLD,Highland,Mainland,Unnamed,8
243,NC0251,13,HLD,Highland,Mainland,Manse Loch,15
244,NC0252,12,HLD,Highland,Mainland,Loch Dubh,15
245,NC0262,1.2,HLD,Highland,Mainland,Unnamed,5
246,NC0264,17,HLD,Highland,Mainland,Loch Culag,15
247,NC0266,3,HLD,Highland,Mainland,Unnamed,5
248,NC0267,2,HLD,Highland,Mainland,Unnamed,5
249,NC0268,0.1,HLD,Highland,Mainland,Unnamed,2
250,NC0269,0.9,HLD,Highland,Mainland,Unnamed,2
251,NC0284,1.5,HLD,Highland,Mainland,Unnamed,5
252,NC0301,30,HLD,Highland,Mainland,Loch Cul Fraioch,15
253,NC0302,1.4,HLD,Highland,Mainland,Loch an Achaidh,5
254,NC0304,0.5,HLD,Highland,Mainland,Unnamed,2
255,NC0309,4,HLD,Highland,Mainland,Loch Eileanach,5
256,NC0310,11,HLD,Highland,Mainland,Loch na Claise,15
257,NC1111,62,HLD,Highland,Mainland,Loch na Gainimh,25
258,NC11132,0.6,HLD,Highland,Mainland,Unnamed,2
259,NC12145,4.8,HLD,Highland,Mainland,Loch an Alltain Duibh,5
260,NC12159,2.4,HLD,Highland,Mainland,Unnamed,5
261,NC12167,0.8,HLD,Highland,Mainland,Unnamed,2
262,NC1219,10,HLD,Highland,Mainland,Loch Preas nan Aighean,15
263,NC1227,2.5,HLD,Highland,Mainland,Unnamed,5
264,NC1230,3.2,HLD,Highland,Mainland,Unnamed,5
265,NC1231,4.6,HLD,Highland,Mainland,Loch an Tuir,5
266,NC02121,0.05,HLD,Highland,Mainland,Unnamed,2
267,NC02140,0.6,HLD,Highland,Mainland,Unnamed,2
268,NC0215,3,HLD,Highland,Mainland,Loch an Aigeil,5
269,NC0233,0.8,HLD,Highland,Mainland,Unnamed,2
270,NC0234,1,HLD,Highland,Mainland,Unnamed,5
271,NC0235,3.8,HLD,Highland,Mainland,Loch nan Lion,5
272,NC1446,0.8,HLD,Highland,Mainland,Unnamed,2
273,NC1447,0.9,HLD,Highland,Mainland,Unnamed,2
274,NC3372,0.2,HLD,Highland,Mainland,Unnamed,2
275,NC1240,8.5,HLD,Highland,Mainland,Loch na h-Innse Fraoich,8
276,NC1249,10,HLD,Highland,Mainland,Loch Bad nan Aighean,15
277,NC1251,8,HLD,Highland,Mainland,Loch Uidh na Geadaig,8
278,NC1253,4.5,HLD,Highland,Mainland,Loch Torr an Lochain,5
279,NC1258,7,HLD,Highland,Mainland,Loch na Garbhe Uidhe,8
280,NC1260,2,HLD,Highland,Mainland,Loch a' Mhuilinn,5
281,NC1263,10,HLD,Highland,Mainland,Loch a' Ghlinnein,15
282,NC1268,2.5,HLD,Highland,Mainland,Unnamed,5
283,NC1269,11,HLD,Highland,Mainland,Loch an Leothaid,15
284,NC1270,38,HLD,Highland,Mainland,Loch Feith an Leothaid,15
285,NC1271,5.5,HLD,Highland,Mainland,Unnamed,8
286,NC1272,26,HLD,Highland,Mainland,Loch Druim Suardalain,15
287,NC1275,3,HLD,Highland,Mainland,Loch Crom,5
288,NC1276,12,HLD,Highland,Mainland,Loch Bad an t-Sluic,15
289,NC1290,0.9,HLD,Highland,Mainland,Unnamed,2
290,NC1302,7,HLD,Highland,Mainland,Loch a' Chreagain Daraich,8
291,NC1448,1,HLD,Highland,Mainland,Unnamed,5
292,NC1449,0.6,HLD,Highland,Mainland,Unnamed,2
293,NC1450,1,HLD,Highland,Mainland,Unnamed,5
294,NC1473,0.1,HLD,Highland,Mainland,Unnamed,2
295,NC1474,0.6,HLD,Highland,Mainland,Unnamed,2
296,NC1502,1.8,HLD,Highland,Mainland,Loch Poll a' Bhacain,5
297,NC1504,0.3,HLD,Highland,Mainland,Unnamed,2
298,NC1513,0.3,HLD,Highland,Mainland,Unnamed,2
299,NC2201,2,HLD,Highland,Mainland,Unnamed,5
300,NC2202,3,HLD,Highland,Mainland,Loch nan Eun,5
301,NC2203,24,HLD,Highland,Mainland,Loch na Gainmhich,15
302,NC2206,6.5,HLD,Highland,Mainland,Lochan Bealach Cornaidh,8
303,NC2211,26,HLD,Highland,Mainland,Loch nan Caorach,15
304,NC2213,1.2,HLD,Highland,Mainland,Unnamed,5
305,NC2214,3,HLD,Highland,Mainland,Lochan an Duibhe,5
306,NC2215,2.6,HLD,Highland,Mainland,Lochan Feoir,5
307,NC2216,2.5,HLD,Highland,Mainland,Loch Bealach na h-Uidhe,5
308,NC2218,1.5,HLD,Highland,Mainland,Unnamed,5
309,NC2219,3.5,HLD,Highland,Mainland,Unnamed,5
310,NC2220,8,HLD,Highland,Mainland,Loch Fleodach Coire,8
311,NC2221,10,HLD,Highland,Mainland,Loch nan Cuaran,15
312,NC2359,1.5,HLD,Highland,Mainland,Unnamed,5
313,NC2401,2.2,HLD,Highland,Mainland,Unnamed,5
314,NC2402,7.5,HLD,Highland,Mainland,Loch na Claise Luachraich,8
315,NC2403,2.2,HLD,Highland,Mainland,Unnamed,5
316,NC2404,3.6,HLD,Highland,Mainland,Unnamed,5
317,NC2409,6,HLD,Highland,Mainland,Loch na Fiacail,8
318,NC2439,3.5,HLD,Highland,Mainland,Loch Airigh a' Bhaird,5
319,NC2451,1.4,HLD,Highland,Mainland,Unnamed,5
320,NC2454,5,HLD,Highland,Mainland,Lochain Doimhain,8
321,NC2459,14,HLD,Highland,Mainland,Clar Loch Mor,15
322,NC2461,5,HLD,Highland,Mainland,Loch Eileanach,8
323,NC2464,6,HLD,Highland,Mainland,Loch na h-Ath,8
324,NC2469,2,HLD,Highland,Mainland,Unnamed,5
325,NC4517,1.4,HLD,Highland,Mainland,Loch Bacach,5
326,NC2602,11,HLD,Highland,Mainland,Loch a' Gheodha Ruaidh,15
327,NC2614,9,HLD,Highland,Mainland,Loch a' Mhuilinn,8
328,NC2615,30,HLD,Highland,Mainland,Loch na Gainimh,15
329,NC2616,4,HLD,Highland,Mainland,Loch Deibheadh,5
330,NC2617,22,HLD,Highland,Mainland,Loch Mor a' Chraisg,15
331,NC2618,4,HLD,Highland,Mainland,Unnamed,5
332,NC2701,1,HLD,Highland,Mainland,Unnamed,5
333,NC2702,2,HLD,Highland,Mainland,Unnamed,5
334,NC2703,4,HLD,Highland,Mainland,Loch na Seamraig,5
335,NC5513,3.5,HLD,Highland,Mainland,Lochan na Cuilce,5
336,NC5514,18,HLD,Highland,Mainland,Lochan Hakel,15
337,NC6502,3.3,HLD,Highland,Mainland,Lochan Dubh,5
338,NC6503,10.9,HLD,Highland,Mainland,Loch Buidhe,15
339,NC6504,10.4,HLD,Highland,Mainland,Loch Cormaic,15
340,NC6505,9,HLD,Highland,Mainland,Loch Crocach,8
341,NC6506,3,HLD,Highland,Mainland,Loch Dubh Beul na Faire,5
342,NC6507,9,HLD,Highland,Mainland,Clar-loch Mor,8
343,NC6508,2.6,HLD,Highland,Mainland,Loch nan Gamhna,5
344,NC6516,6,HLD,Highland,Mainland,Loch Arbhair,8
345,NC6528,2,HLD,Highland,Mainland,Loch nan Con-donna,5
346,NC6531,119,HLD,Highland,Mainland,Loch Craggie,50
347,NC6532,13,HLD,Highland,Mainland,Loch Slaim,15
348,NC6533,3,HLD,Highland,Mainland,Lochan na h-Uimheachd,5
349,NC6534,1.8,HLD,Highland,Mainland,Unnamed,5
350,NC6539,1.4,HLD,Highland,Mainland,Lochan Dubh,5
351,NC6540,1.4,HLD,Highland,Mainland,Clar-loch Beag,5
352,NC4201,152,HLD,Highland,Mainland,Loch Fiag,50
353,NC4204,1.2,HLD,Highland,Mainland,Unnamed,5
354,NC4521,2,HLD,Highland,Mainland,Lochan na Fearna,5
355,NC4531,0.9,HLD,Highland,Mainland,Unnamed,2
356,NC4532,1.8,HLD,Highland,Mainland,Unnamed,5
357,NC4535,0.7,HLD,Highland,Mainland,Unnamed,2
358,NC4602,3,HLD,Highland,Mainland,Loch Uamh Dhadhaidh,5
359,NC4606,4,HLD,Highland,Mainland,Loch a' Choire,5
360,NC4609,0.9,HLD,Highland,Mainland,Unnamed,2
361,NC5515,7.5,HLD,Highland,Mainland,Loch Craisg,8
362,NC7501,8,HLD,Highland,Mainland,Lochan Duinte,8
363,ND2706,1.8,HLD,Highland,Mainland,Loch of Muirs,5
364,NC1307,3.6,HLD,Highland,Mainland,Loch Duartbeg,5
365,NC2224,2,HLD,Highland,Mainland,Unnamed,5
366,NC2274,0.4,HLD,Highland,Mainland,Unnamed,2
367,NC2289,0.7,HLD,Highland,Mainland,Unnamed,2
368,NC2297,0.5,HLD,Highland,Mainland,Unnamed,2
369,ND2707,4.4,HLD,Highland,Mainland,Many Lochs,5
370,ND2711,2.4,HLD,Highland,Mainland,Sanders Loch,5
371,ND2717,1.8,HLD,Highland,Mainland,Black Loch,5
372,ND2718,76,HLD,Highland,Mainland,St John's Loch,25
373,NC1312,9,HLD,Highland,Mainland,Loch Duartmore,8
